,gradyear,gender,age,cute,shopping,Cluster
3976,2006.0,Female,18.0,0.0,0.0,3
3979,2009.0,Female,16.0,0.0,0.0,5
3980,2007.0,Female,17.0,0.0,0.0,2
3984,2007.0,Female,17.0,0.0,0.0,2
3985,2006.0,Female,18.0,0.0,1.0,3
3987,2006.0,Female,19.0,0.0,2.0,3
3990,2007.0,Male,17.0,0.0,0.0,1
3992,2007.9999999999998,Male,17.0,0.0,0.0,1
3993,2007.9999999999998,Female,16.0,0.0,1.0,5
3994,2006.0,Male,18.0,0.0,0.0,4
3996,2006.0,Female,18.0,0.0,0.0,3
3998,2006.0,Female,18.0,1.0,1.0,3
3999,2006.0,Female,19.0,0.0,1.0,3
4000,2007.9999999999998,Female,16.0,0.0,0.0,5
4001,2007.0,Female,17.0,0.0,0.0,2
4003,2007.9999999999998,Male,17.0,0.0,1.0,1
4005,2006.0,Male,19.0,0.0,0.0,4
4007,2006.0,Male,18.0,0.0,0.0,4
4009,2006.0,Male,18.0,0.0,0.0,4
4010,2007.9999999999998,Female,16.0,0.0,0.0,5
4011,2007.0,Female,17.0,0.0,1.0,2
4015,2007.9999999999998,Female,16.0,1.0,1.0,5
4016,2006.0,Female,18.0,0.0,2.0,3
4021,2009.0,Male,16.0,0.0,0.0,1
4026,2009.0,Male,16.0,0.0,0.0,1
4029,2007.0,Female,18.0,0.0,0.0,3
4030,2007.0,Female,18.0,1.0,0.0,3
4031,2009.0,Female,16.0,1.0,1.0,5
4033,2007.0,Female,17.0,0.0,1.0,2
4034,2007.0,Female,17.0,0.0,0.0,2
4036,2006.0,Female,18.0,1.0,1.0,3
4039,2006.0,Female,19.0,0.0,0.0,3
4040,2006.0,Female,19.0,0.0,0.0,3
4041,2006.0,Female,18.0,0.0,0.0,3
4042,2009.0,Female,16.0,0.0,0.0,5
4043,2007.0,Female,17.0,1.0,1.0,2
4044,2007.0,Female,17.0,2.0,1.0,2
4045,2007.0,Female,18.0,0.0,0.0,3
4047,2007.0,Female,17.0,1.0,1.0,2
4048,2006.0,Female,18.0,0.0,1.0,3
4049,2009.0,Female,16.0,0.0,0.0,5
4050,2009.0,Female,16.0,0.0,1.0,5
4051,2007.9999999999998,Female,16.0,0.0,0.0,5
4053,2007.9999999999998,Female,16.0,0.0,0.0,5
4055,2007.0,Female,17.0,0.0,1.0,2
4056,2007.9999999999998,Female,16.0,0.0,0.0,5
4061,2007.0,Female,17.0,0.0,0.0,2
4062,2006.0,Male,18.0,0.0,0.0,4
4064,2006.0,Female,18.0,0.0,0.0,3
4065,2007.0,Female,17.0,0.0,0.0,2
4069,2006.0,Female,18.0,0.0,0.0,3
4072,2006.0,Female,18.0,0.0,0.0,3
4075,2009.0,Female,16.0,2.0,0.0,5
4076,2007.0,Female,17.0,0.0,0.0,2
4077,2007.0,Female,18.0,0.0,0.0,3
4078,2007.0,Female,17.0,0.0,1.0,2
4079,2007.9999999999998,Female,17.0,0.0,0.0,2
4080,2006.0,Female,18.0,1.0,1.0,3
4081,2007.0,Female,17.0,1.0,0.0,2
4082,2006.0,Female,18.0,0.0,0.0,3
4083,2007.9999999999998,Male,16.0,0.0,0.0,1
4085,2007.0,Female,17.0,2.0,0.0,2
4088,2006.0,Female,18.0,0.0,0.0,3
4091,2006.0,Male,18.0,0.0,0.0,4
4092,2007.9999999999998,Female,16.0,1.0,1.0,5
4094,2007.0,Female,17.0,0.0,1.0,2
4095,2007.0,Female,17.0,0.0,1.0,2
4097,2007.9999999999998,Female,17.0,0.0,1.0,2
4099,2006.0,Female,18.0,0.0,0.0,3
4101,2007.0,Male,18.0,0.0,0.0,4
4103,2006.0,Female,19.0,0.0,1.0,3
4107,2007.0,Female,17.0,1.0,0.0,2
4113,2006.0,Female,18.0,0.0,0.0,3
4114,2007.0,Female,17.0,1.0,0.0,2
4115,2006.0,Female,18.0,0.0,0.0,3
4116,2007.9999999999998,Female,17.0,2.0,0.0,2
4117,2009.0,Male,16.0,0.0,0.0,1
4119,2006.0,Female,19.0,0.0,0.0,3
4120,2007.0,Female,17.0,2.0,1.0,2
4122,2009.0,Female,16.0,0.0,0.0,5
4123,2007.9999999999998,Male,16.0,0.0,0.0,1
4124,2009.0,Female,16.0,1.0,0.0,5
4127,2007.9999999999998,Female,17.0,2.0,1.0,2
4128,2007.9999999999998,Female,16.0,0.0,0.0,5
4129,2006.0,Female,18.0,2.0,0.0,3
4131,2007.9999999999998,Female,16.0,0.0,0.0,5
4133,2007.0,Female,17.0,0.0,0.0,2
4135,2007.0,Female,17.0,1.0,2.0,2
4136,2009.0,Female,16.0,0.0,0.0,5
4141,2007.0,Female,18.0,0.0,2.9999999999999996,3
4143,2007.9999999999998,Female,17.0,1.0,0.0,2
4145,2007.0,Female,17.0,0.0,0.0,2
4146,2007.9999999999998,Female,16.0,0.0,0.0,5
4147,2007.9999999999998,Female,17.0,0.0,0.0,2
4148,2007.0,Female,18.0,2.0,0.0,3
4149,2006.0,Female,18.0,0.0,0.0,3
4150,2006.0,Male,19.0,0.0,0.0,4
4151,2007.0,Male,17.0,0.0,0.0,1
4152,2006.0,Female,18.0,0.0,0.0,3
4154,2007.9999999999998,Female,16.0,0.0,0.0,5
4159,2007.0,Female,18.0,0.0,0.0,3
4161,2007.9999999999998,Female,16.0,0.0,0.0,5
4162,2007.9999999999998,Female,16.0,2.0,0.0,5
4166,2006.0,Female,18.0,0.0,2.0,3
4167,2006.0,Female,19.0,0.0,0.0,3
4169,2006.0,Female,18.0,0.0,0.0,3
4170,2007.9999999999998,Female,16.0,0.0,0.0,5
4171,2007.0,Female,17.0,0.0,2.9999999999999996,2
4172,2007.9999999999998,Female,16.0,0.0,0.0,5
4173,2007.9999999999998,Female,16.0,1.0,0.0,5
4176,2007.9999999999998,Female,16.0,0.0,1.0,5
4177,2007.9999999999998,Female,17.0,2.0,0.0,2
4179,2007.0,Male,17.0,0.0,0.0,1
4181,2006.0,Female,19.0,2.0,0.0,3
4182,2007.9999999999998,Female,16.0,0.0,0.0,5
4184,2007.9999999999998,Female,17.0,0.0,1.0,2
4185,2007.9999999999998,Female,16.0,0.0,1.0,5
4189,2009.0,Female,16.0,0.0,0.0,5
4190,2007.0,Female,17.0,0.0,0.0,2
4191,2007.0,Male,17.0,0.0,0.0,1
4193,2007.9999999999998,Female,16.0,0.0,0.0,5
4196,2007.0,Female,17.0,0.0,0.0,2
4204,2007.0,Male,17.0,0.0,0.0,1
4206,2007.9999999999998,Female,16.0,1.0,0.0,5
4207,2009.0,Female,16.0,2.0,4.0,5
4209,2006.0,Female,19.0,0.0,0.0,3
4211,2007.9999999999998,Male,17.0,0.0,0.0,1
4213,2006.0,Male,18.0,0.0,0.0,4
4217,2007.9999999999998,Female,16.0,0.0,0.0,5
4219,2006.0,Female,18.0,0.0,0.0,3
4220,2006.0,Female,18.0,3.0,0.0,3
4224,2007.9999999999998,Male,16.0,0.0,0.0,1
4226,2007.9999999999998,Female,16.0,1.0,1.0,5
4227,2007.0,Female,17.0,0.0,0.0,2
4228,2007.9999999999998,Female,16.0,0.0,1.0,5
4229,2007.0,Male,17.0,0.0,0.0,1
4230,2006.0,Male,18.0,0.0,0.0,4
4231,2007.9999999999998,Male,17.0,0.0,0.0,1
4235,2007.9999999999998,Female,17.0,0.0,1.0,2
4238,2006.0,Female,18.0,2.0,1.0,3
4239,2009.0,Female,16.0,0.0,0.0,5
4242,2006.0,Female,18.0,0.0,0.0,3
4243,2007.9999999999998,Female,17.0,0.0,1.0,2
4244,2007.0,Female,17.0,0.0,0.0,2
4245,2006.0,Female,19.0,0.0,0.0,3
4246,2007.0,Male,17.0,0.0,0.0,1
4247,2006.0,Male,18.0,0.0,0.0,4
4248,2007.0,Female,17.0,0.0,0.0,2
4250,2006.0,Female,19.0,1.0,0.0,3
4251,2007.0,Female,17.0,1.0,1.0,2
4252,2006.0,Female,18.0,0.0,0.0,3
4253,2007.0,Female,17.0,0.0,0.0,2
4255,2007.9999999999998,Female,16.0,0.0,1.0,5
4256,2007.0,Female,17.0,0.0,0.0,2
4258,2006.0,Female,17.0,0.0,1.0,2
4260,2007.9999999999998,Female,16.0,3.0,0.0,5
4262,2007.9999999999998,Female,16.0,0.0,0.0,5
4264,2006.0,Female,19.0,1.0,0.0,3
4266,2006.0,Female,18.0,1.0,1.0,3
4271,2007.9999999999998,Female,16.0,0.0,0.0,5
4273,2006.0,Female,18.0,0.0,1.0,3
4275,2007.0,Female,17.0,0.0,1.0,2
4276,2006.0,Female,19.0,0.0,1.0,3
4277,2006.0,Female,18.0,0.0,1.0,3
4278,2006.0,Female,18.0,0.0,1.0,3
4279,2006.0,Female,19.0,0.0,0.0,3
4280,2007.9999999999998,Female,16.0,0.0,0.0,5
4281,2006.0,Male,18.0,0.0,0.0,4
4282,2007.0,Female,17.0,0.0,0.0,2
4283,2007.0,Male,17.0,0.0,0.0,1
4284,2009.0,Female,16.0,0.0,0.0,5
4286,2006.0,Female,18.0,0.0,0.0,3
4292,2006.0,Female,18.0,1.0,1.0,3
4296,2007.0,Female,17.0,2.0,5.999999999999999,2
4305,2007.9999999999998,Female,16.0,0.0,0.0,5
4306,2006.0,Female,18.0,0.0,0.0,3
4307,2006.0,Female,18.0,1.0,0.0,3
4308,2007.0,Female,17.0,0.0,2.0,2
4310,2007.9999999999998,Female,16.0,0.0,0.0,5
4311,2007.9999999999998,Female,17.0,0.0,0.0,2
4315,2007.9999999999998,Female,16.0,0.0,0.0,5
4316,2009.0,Female,16.0,0.0,0.0,5
4317,2007.9999999999998,Female,16.0,0.0,2.0,5
4318,2007.9999999999998,Male,17.0,0.0,0.0,1
4322,2007.0,Female,17.0,0.0,1.0,2
4323,2006.0,Female,18.0,0.0,1.0,3
4325,2006.0,Female,18.0,0.0,0.0,3
4326,2007.0,Female,17.0,0.0,0.0,2
4328,2007.0,Female,17.0,0.0,0.0,2
4329,2007.0,Female,17.0,0.0,0.0,2
4334,2007.0,Male,17.0,0.0,0.0,1
4336,2007.9999999999998,Female,16.0,0.0,0.0,5
4337,2006.0,Female,18.0,0.0,0.0,3
4340,2007.0,Female,17.0,0.0,1.0,2
4344,2006.0,Female,18.0,0.0,0.0,3
4346,2006.0,Male,18.0,0.0,0.0,4
4348,2007.0,Female,18.0,0.0,0.0,3
4350,2006.0,Female,18.0,1.0,2.0,3
4352,2007.0,Male,17.0,0.0,0.0,1
4356,2006.0,Female,18.0,0.0,0.0,3
4357,2007.9999999999998,Female,16.0,0.0,0.0,5
4358,2007.0,Female,17.0,0.0,0.0,2
4359,2006.0,Female,19.0,0.0,0.0,3
4361,2007.0,Female,17.0,0.0,0.0,2
4362,2006.0,Female,18.0,0.0,0.0,3
4363,2006.0,Female,18.0,0.0,0.0,3
4364,2009.0,Female,16.0,0.0,0.0,5
4366,2007.0,Female,18.0,0.0,1.0,3
4367,2007.9999999999998,Female,16.0,2.0,0.0,5
4368,2006.0,Male,19.0,0.0,0.0,4
4370,2009.0,Male,16.0,0.0,0.0,1
4371,2007.9999999999998,Female,16.0,2.0,0.0,5
4372,2007.9999999999998,Female,17.0,0.0,0.0,2
4375,2006.0,Female,18.0,0.0,0.0,3
4381,2009.0,Female,16.0,1.0,0.0,5
4382,2006.0,Female,18.0,0.0,0.0,3
4383,2006.0,Female,18.0,0.0,0.0,3
4384,2006.0,Female,18.0,0.0,0.0,3
4386,2007.0,Female,17.0,3.0,0.0,2
4391,2007.0,Male,17.0,0.0,0.0,1
4392,2007.0,Female,17.0,0.0,0.0,2
4394,2006.0,Female,19.0,0.0,0.0,3
4395,2007.0,Female,17.0,0.0,0.0,2
4398,2007.9999999999998,Female,16.0,0.0,0.0,5
4399,2007.9999999999998,Female,16.0,0.0,0.0,5
4401,2007.9999999999998,Female,17.0,0.0,1.0,2
4404,2006.0,Female,19.0,0.0,0.0,3
4405,2006.0,Female,18.0,0.0,1.0,3
4408,2007.9999999999998,Female,16.0,0.0,2.0,5
4413,2007.0,Female,18.0,0.0,0.0,3
4414,2006.0,Male,19.0,0.0,0.0,4
4416,2006.0,Female,18.0,0.0,0.0,3
4417,2007.9999999999998,Female,16.0,0.0,0.0,5
4419,2007.0,Male,17.0,0.0,0.0,1
4420,2007.0,Female,17.0,0.0,1.0,2
4421,2007.0,Female,17.0,0.0,0.0,2
4423,2009.0,Male,16.0,0.0,0.0,1
4425,2007.0,Female,17.0,1.0,0.0,2
4426,2007.0,Female,18.0,0.0,1.0,3
4428,2006.0,Female,18.0,0.0,0.0,3
4429,2007.9999999999998,Female,17.0,1.0,0.0,2
4430,2007.9999999999998,Female,16.0,0.0,0.0,5
4432,2007.9999999999998,Female,16.0,0.0,0.0,5
4433,2007.0,Female,17.0,0.0,0.0,2
4434,2007.0,Female,17.0,1.0,0.0,2
4435,2007.9999999999998,Female,17.0,0.0,0.0,2
4437,2007.9999999999998,Female,16.0,0.0,1.0,5
4438,2006.0,Female,18.0,0.0,0.0,3
4439,2006.0,Female,18.0,0.0,0.0,3
4440,2007.0,Female,17.0,0.0,1.0,2
4442,2009.0,Female,16.0,1.0,0.0,5
4444,2006.0,Female,18.0,0.0,0.0,3
4445,2007.9999999999998,Female,16.0,0.0,0.0,5
4447,2009.0,Male,16.0,0.0,0.0,1
4451,2006.0,Female,18.0,0.0,0.0,3
4452,2009.0,Female,16.0,0.0,1.0,5
4454,2006.0,Female,18.0,0.0,0.0,3
4455,2007.9999999999998,Female,17.0,0.0,0.0,2
4456,2007.9999999999998,Male,18.0,0.0,0.0,1
4459,2006.0,Male,19.0,0.0,0.0,4
4461,2006.0,Female,18.0,0.0,0.0,3
4462,2009.0,Female,16.0,0.0,0.0,5
4463,2007.0,Female,17.0,0.0,0.0,2
4465,2007.9999999999998,Female,16.0,0.0,1.0,5
4466,2006.0,Female,18.0,0.0,1.0,3
4469,2009.0,Female,16.0,0.0,2.0,5
4471,2007.0,Female,17.0,0.0,0.0,2
4478,2007.0,Female,17.0,0.0,1.0,2
4479,2007.9999999999998,Female,16.0,1.0,0.0,5
4480,2007.9999999999998,Female,16.0,0.0,0.0,5
4481,2007.9999999999998,Female,16.0,0.0,0.0,5
4482,2006.0,Female,18.0,2.0,2.9999999999999996,3
4484,2007.0,Female,17.0,0.0,2.0,2
4486,2007.9999999999998,Female,16.0,0.0,1.0,5
4490,2007.9999999999998,Male,16.0,0.0,0.0,1
4492,2006.0,Male,18.0,3.0,0.0,4
4494,2006.0,Female,19.0,0.0,2.0,3
4496,2007.9999999999998,Female,16.0,1.0,0.0,5
4497,2006.0,Female,19.0,0.0,2.0,3
4499,2007.9999999999998,Female,16.0,0.0,0.0,5
4500,2006.0,Female,18.0,0.0,1.0,3
4501,2006.0,Male,17.0,0.0,0.0,1
4502,2007.9999999999998,Female,16.0,0.0,0.0,5
4503,2006.0,Female,18.0,0.0,0.0,3
4504,2006.0,Female,18.0,1.0,1.0,3
4506,2009.0,Male,16.0,0.0,0.0,1
4509,2007.0,Female,17.0,0.0,0.0,2
4510,2006.0,Female,18.0,0.0,1.0,3
4511,2006.0,Female,18.0,0.0,1.0,3
4512,2007.9999999999998,Female,16.0,0.0,0.0,5
4514,2007.0,Female,17.0,0.0,0.0,2
4519,2007.9999999999998,Female,17.0,0.0,1.0,2
4520,2006.0,Female,18.0,0.0,0.0,3
4526,2006.0,Female,18.0,0.0,0.0,3
4527,2007.9999999999998,Male,17.0,0.0,0.0,1
4528,2006.0,Female,19.0,0.0,1.0,3
4529,2006.0,Male,19.0,0.0,0.0,4
4533,2007.0,Female,17.0,0.0,1.0,2
4536,2007.0,Female,18.0,0.0,1.0,3
4537,2007.9999999999998,Male,17.0,1.0,0.0,1
4540,2007.9999999999998,Female,17.0,0.0,1.0,2
4541,2007.0,Male,17.0,0.0,0.0,1
4542,2006.0,Female,18.0,0.0,0.0,3
4543,2009.0,Female,16.0,0.0,0.0,5
4544,2007.0,Male,17.0,0.0,0.0,1
4548,2006.0,Female,18.0,0.0,0.0,3
4550,2006.0,Male,19.0,0.0,0.0,4
4553,2007.0,Female,17.0,0.0,0.0,2
4556,2007.9999999999998,Female,16.0,0.0,0.0,5
4559,2007.0,Male,17.0,0.0,0.0,1
4560,2006.0,Female,18.0,2.0,0.0,3
4563,2006.0,Female,18.0,0.0,0.0,3
4564,2007.0,Male,17.0,0.0,0.0,1
4567,2007.0,Female,18.0,0.0,0.0,3
4571,2007.0,Male,17.0,0.0,0.0,1
4572,2007.9999999999998,Female,16.0,0.0,0.0,5
4574,2009.0,Female,16.0,0.0,0.0,5
4579,2006.0,Male,18.0,0.0,0.0,4
4581,2007.0,Female,17.0,0.0,1.0,2
4582,2009.0,Female,16.0,0.0,1.0,5
4583,2006.0,Female,18.0,0.0,2.0,3
4586,2007.0,Female,17.0,2.0,0.0,2
4590,2007.0,Female,17.0,0.0,0.0,2
4591,2007.9999999999998,Male,17.0,0.0,0.0,1
4593,2007.0,Female,18.0,2.0,0.0,3
4595,2007.9999999999998,Female,16.0,0.0,0.0,5
4597,2007.0,Female,17.0,0.0,0.0,2
4598,2007.0,Male,17.0,0.0,0.0,1
4599,2007.9999999999998,Female,16.0,0.0,0.0,5
4600,2007.9999999999998,Male,16.0,0.0,0.0,1
4601,2009.0,Male,16.0,0.0,0.0,1
4603,2007.0,Male,17.0,0.0,0.0,1
4604,2007.0,Female,18.0,0.0,0.0,3
4605,2007.9999999999998,Female,16.0,0.0,0.0,5
4607,2007.9999999999998,Female,17.0,0.0,0.0,2
4612,2007.9999999999998,Female,16.0,0.0,0.0,5
4613,2007.9999999999998,Female,17.0,0.0,0.0,2
4615,2006.0,Female,18.0,1.0,2.0,3
4617,2009.0,Female,16.0,0.0,0.0,5
4621,2009.0,Female,19.0,0.0,1.0,2
4622,2006.0,Female,19.0,0.0,0.0,3
4623,2006.0,Female,18.0,1.0,0.0,3
4624,2006.0,Female,18.0,0.0,0.0,3
4625,2007.0,Female,17.0,0.0,0.0,2
4626,2007.9999999999998,Female,16.0,0.0,1.0,5
4628,2007.9999999999998,Female,17.0,0.0,0.0,2
4631,2007.0,Female,17.0,0.0,0.0,2
4632,2006.0,Male,18.0,0.0,0.0,4
4634,2009.0,Female,16.0,0.0,2.9999999999999996,5
4635,2007.9999999999998,Male,16.0,0.0,0.0,1
4637,2007.9999999999998,Female,16.0,0.0,0.0,5
4638,2007.9999999999998,Female,16.0,1.0,2.9999999999999996,5
4639,2007.0,Female,18.0,1.0,1.0,3
4640,2007.0,Female,18.0,0.0,0.0,3
4645,2009.0,Female,16.0,0.0,0.0,5
4646,2006.0,Male,18.0,0.0,0.0,4
4647,2006.0,Male,18.0,0.0,0.0,4
4648,2009.0,Female,16.0,0.0,0.0,5
4649,2006.0,Female,18.0,0.0,0.0,3
4650,2007.0,Female,17.0,0.0,0.0,2
4653,2006.0,Female,18.0,0.0,0.0,3
4656,2007.0,Female,17.0,1.0,0.0,2
4657,2006.0,Female,19.0,1.0,1.0,3
4658,2007.9999999999998,Female,16.0,0.0,1.0,5
4660,2007.0,Female,17.0,1.0,0.0,2
4661,2006.0,Female,18.0,0.0,0.0,3
4662,2006.0,Female,18.0,0.0,0.0,3
4663,2007.0,Female,17.0,1.0,2.9999999999999996,2
4666,2007.0,Female,17.0,0.0,1.0,2
4667,2007.9999999999998,Male,16.0,0.0,0.0,1
4668,2006.0,Male,18.0,0.0,0.0,4
4669,2009.0,Female,16.0,0.0,0.0,5
4670,2006.0,Male,18.0,0.0,0.0,4
4672,2007.0,Female,17.0,1.0,0.0,2
4673,2007.9999999999998,Female,16.0,0.0,1.0,5
4674,2007.9999999999998,Female,16.0,0.0,0.0,5
4676,2007.9999999999998,Female,16.0,0.0,0.0,5
4678,2006.0,Female,18.0,0.0,0.0,3
4679,2006.0,Female,18.0,0.0,4.0,3
4680,2009.0,Female,16.0,0.0,0.0,5
4681,2006.0,Male,19.0,0.0,0.0,4
4682,2007.9999999999998,Male,17.0,0.0,0.0,1
4683,2007.0,Female,17.0,1.0,0.0,2
4684,2006.0,Male,18.0,0.0,0.0,4
4685,2007.0,Female,17.0,0.0,0.0,2
4686,2007.0,Female,17.0,0.0,2.0,2
4687,2007.0,Female,17.0,0.0,0.0,2
4688,2006.0,Female,18.0,0.0,0.0,3
4689,2006.0,Female,17.0,0.0,1.0,2
4690,2007.0,Female,17.0,0.0,0.0,2
4691,2007.0,Female,17.0,0.0,0.0,2
4692,2007.9999999999998,Female,17.0,0.0,0.0,2
4693,2009.0,Male,16.0,0.0,0.0,1
4695,2007.0,Female,17.0,0.0,0.0,2
4696,2006.0,Female,18.0,1.0,0.0,3
4697,2007.0,Female,17.0,1.0,0.0,2
4698,2006.0,Female,19.0,0.0,0.0,3
4700,2007.0,Female,17.0,0.0,0.0,2
4701,2007.0,Female,17.0,1.0,0.0,2
4703,2007.9999999999998,Female,16.0,0.0,1.0,5
4706,2006.0,Female,18.0,1.0,0.0,3
4707,2009.0,Female,16.0,0.0,0.0,5
4708,2006.0,Female,18.0,0.0,0.0,3
4709,2006.0,Female,18.0,0.0,0.0,3
4710,2007.9999999999998,Female,17.0,1.0,0.0,2
4712,2006.0,Female,19.0,2.0,0.0,3
4715,2009.0,Male,16.0,0.0,0.0,1
4717,2007.9999999999998,Female,16.0,1.0,0.0,5
4718,2007.9999999999998,Female,16.0,1.0,2.0,5
4719,2007.0,Female,17.0,1.0,1.0,2
4720,2009.0,Male,16.0,0.0,0.0,1
4721,2006.0,Female,18.0,0.0,0.0,3
4724,2007.9999999999998,Male,16.0,0.0,0.0,1
4725,2007.9999999999998,Female,16.0,0.0,0.0,5
4726,2006.0,Male,18.0,0.0,0.0,4
4727,2007.9999999999998,Female,16.0,1.0,0.0,5
4728,2006.0,Female,18.0,0.0,0.0,3
4729,2007.9999999999998,Female,17.0,0.0,0.0,2
4730,2006.0,Male,19.0,0.0,0.0,4
4731,2007.9999999999998,Female,16.0,0.0,0.0,5
4732,2007.0,Female,17.0,0.0,1.0,2
4733,2006.0,Male,18.0,0.0,0.0,4
4734,2006.0,Female,18.0,0.0,0.0,3
4735,2006.0,Female,18.0,0.0,0.0,3
4738,2007.9999999999998,Female,16.0,0.0,2.0,5
4739,2007.0,Female,17.0,0.0,0.0,2
4740,2007.9999999999998,Female,17.0,0.0,0.0,2
4742,2007.0,Female,17.0,0.0,0.0,2
4743,2007.0,Female,17.0,2.0,0.0,2
4744,2007.9999999999998,Female,16.0,1.0,1.0,5
4746,2007.9999999999998,Female,17.0,0.0,0.0,2
4747,2006.0,Male,18.0,0.0,0.0,4
4748,2009.0,Female,16.0,0.0,0.0,5
4750,2007.9999999999998,Female,17.0,0.0,0.0,2
4751,2007.0,Female,17.0,2.0,2.0,2
4753,2007.0,Female,18.0,0.0,0.0,3
4754,2007.0,Female,17.0,0.0,0.0,2
4755,2007.9999999999998,Female,17.0,1.0,1.0,2
4756,2006.0,Male,18.0,0.0,0.0,4
4758,2007.0,Male,17.0,0.0,0.0,1
4760,2009.0,Female,16.0,0.0,0.0,5
4761,2009.0,Female,16.0,0.0,0.0,5
4767,2006.0,Female,18.0,0.0,0.0,3
4768,2007.0,Female,17.0,1.0,0.0,2
4769,2007.9999999999998,Female,16.0,1.0,1.0,5
4771,2007.0,Female,18.0,1.0,1.0,3
4772,2006.0,Male,18.0,0.0,0.0,4
4773,2007.0,Female,18.0,0.0,0.0,3
4774,2006.0,Female,18.0,0.0,0.0,3
4776,2009.0,Male,16.0,0.0,0.0,1
4777,2007.0,Female,17.0,0.0,0.0,2
4778,2007.0,Female,17.0,1.0,0.0,2
4781,2006.0,Female,18.0,0.0,0.0,3
4783,2007.0,Male,17.0,0.0,0.0,1
4784,2007.0,Female,17.0,0.0,0.0,2
4785,2006.0,Female,18.0,0.0,4.0,3
4786,2007.9999999999998,Female,16.0,0.0,0.0,5
4791,2007.0,Female,17.0,1.0,0.0,2
4792,2007.9999999999998,Female,16.0,0.0,0.0,5
4793,2006.0,Female,18.0,0.0,0.0,3
4794,2007.0,Male,18.0,0.0,0.0,4
4796,2006.0,Female,19.0,0.0,0.0,3
4799,2007.9999999999998,Male,16.0,0.0,0.0,1
4801,2007.0,Female,17.0,0.0,0.0,2
4802,2007.9999999999998,Female,16.0,0.0,0.0,5
4803,2007.9999999999998,Female,16.0,0.0,0.0,5
4804,2007.9999999999998,Female,16.0,0.0,0.0,5
4805,2007.0,Female,18.0,1.0,1.0,3
4806,2006.0,Female,18.0,0.0,0.0,3
4807,2007.0,Female,17.0,0.0,1.0,2
4811,2007.0,Female,18.0,0.0,0.0,3
4815,2007.9999999999998,Female,17.0,0.0,0.0,2
4816,2006.0,Male,17.0,0.0,0.0,1
4817,2007.9999999999998,Female,16.0,0.0,0.0,5
4819,2007.0,Female,18.0,0.0,0.0,3
4820,2006.0,Female,19.0,0.0,2.0,3
4823,2006.0,Female,18.0,4.0,0.0,3
4824,2006.0,Male,19.0,0.0,0.0,4
4828,2006.0,Female,18.0,1.0,0.0,3
4830,2007.0,Female,18.0,0.0,1.0,3
4831,2007.0,Female,18.0,1.0,0.0,3
4835,2007.9999999999998,Female,16.0,2.0,0.0,5
4838,2007.9999999999998,Female,17.0,0.0,0.0,2
4839,2007.9999999999998,Female,17.0,0.0,0.0,2
4840,2007.9999999999998,Female,16.0,1.0,1.0,5
4841,2006.0,Male,18.0,0.0,0.0,4
4842,2007.9999999999998,Female,17.0,1.0,0.0,2
4843,2007.0,Female,17.0,0.0,0.0,2
4846,2006.0,Female,19.0,0.0,0.0,3
4848,2007.0,Female,17.0,0.0,0.0,2
4849,2007.9999999999998,Male,16.0,0.0,0.0,1
4850,2006.0,Female,19.0,0.0,0.0,3
4851,2007.0,Female,17.0,0.0,0.0,2
4852,2006.0,Female,18.0,0.0,0.0,3
4853,2009.0,Female,16.0,1.0,0.0,5
4856,2007.0,Male,17.0,0.0,0.0,1
4858,2007.9999999999998,Female,16.0,0.0,1.0,5
4859,2007.9999999999998,Female,16.0,0.0,0.0,5
4860,2007.0,Male,17.0,0.0,0.0,1
4863,2007.0,Male,18.0,0.0,0.0,4
4864,2007.0,Female,17.0,0.0,0.0,2
4865,2006.0,Male,18.0,0.0,0.0,4
4866,2007.0,Female,17.0,0.0,0.0,2
4867,2007.9999999999998,Female,16.0,0.0,0.0,5
4868,2006.0,Male,19.0,0.0,0.0,4
4871,2006.0,Female,19.0,0.0,1.0,3
4872,2006.0,Male,18.0,0.0,0.0,4
4873,2007.0,Female,17.0,0.0,0.0,2
4874,2006.0,Female,19.0,0.0,1.0,3
4876,2006.0,Female,19.0,2.0,1.0,3
4878,2007.9999999999998,Female,17.0,0.0,0.0,2
4879,2007.0,Female,17.0,0.0,0.0,2
4881,2007.9999999999998,Male,16.0,0.0,0.0,1
4885,2006.0,Female,18.0,0.0,0.0,3
4886,2007.9999999999998,Female,16.0,0.0,0.0,5
4887,2007.0,Female,17.0,2.0,0.0,2
4888,2007.9999999999998,Female,17.0,0.0,0.0,2
4891,2006.0,Female,18.0,0.0,0.0,3
4893,2007.9999999999998,Male,17.0,0.0,0.0,1
4894,2006.0,Male,18.0,0.0,0.0,4
4895,2007.9999999999998,Female,16.0,0.0,0.0,5
4896,2007.0,Male,18.0,0.0,0.0,4
4898,2007.0,Male,17.0,0.0,0.0,1
4900,2007.9999999999998,Male,18.0,0.0,0.0,1
4901,2007.0,Female,17.0,0.0,0.0,2
4902,2007.0,Female,18.0,1.0,0.0,3
4903,2007.0,Female,18.0,2.0,0.0,3
4905,2007.9999999999998,Male,17.0,0.0,0.0,1
4906,2007.9999999999998,Female,17.0,0.0,0.0,2
4907,2007.9999999999998,Female,16.0,0.0,2.0,5
4908,2007.9999999999998,Female,16.0,1.0,0.0,5
4909,2009.0,Female,16.0,0.0,0.0,5
4910,2006.0,Female,19.0,0.0,0.0,3
